订单号,订单状态,支付时间,发货时间,确认收货时间,订单成交时间,承诺发货时间,商品名称,商品ID,商家编码-商品维度,商家编码-规格维度,商品规格,规格id,规格名称,样式ID,商品一级类目,商品二级类目,商品三级类目,商品四级类目,商品数量(件),商品单价(元),商品总价(元),用户实付金额(元),商家实收金额(元),邮费(元),店铺优惠折扣(元),平台优惠折扣(元),多多支付立减金额(元),拼多多优惠券(元),平台技术服务费(元),上门安装费(元),送货入户费(元),送货入户并安装费(元),退款金额(元),退款原因,退款类型,售后状态,省,市,区,街道/镇,收货人,收货人手机,买家留言,商家备注,订单来源,是否直播间成交,是否直播间引导成交,是否门店自提,门店名称,支付方式,是否分期,分期期数,手续费承担方,是否预售,是否顺丰加价,是否抽奖或0元试用,是否社区团购,是否无痕发货,是否节能补贴,快递公司,快递单号,配送状态,集运类型
2705000505,已付款,2026-04-22 04:11:34,2026-04-22 01:30:51,2026-04-29,2026-04-22 03:25:03,2026-04-24,男士运动休闲鞋透气款,PD00005,SP00005,SKU011,40码-黑色,SKU011,40码-黑色,ST011,运动户外,运动鞋服,运动鞋,跑步鞋,1,119.00,119.00,104.67,104.04,0.00,3.35,2.93,2.10,5.95,0.63,0.00,0.00,0.00,0.00,,,,广东省,广州,朝阳区,广州市朝阳区长安街147号,用户469,16391749375,,,小程序,否,否,否,,微信支付,否,6,,否,否,否,否,是,否,顺丰速运,YT45699172916,派送中,
2705000445,已取消,2026-04-22 07:13:26,,,2026-04-22 20:03:51,2026-04-24,桌面手机支架可折叠,PD00008,SP00008,SKU018,升级款-银色,SKU018,升级款-银色,ST018,数码电器,手机配件,支架,桌面支架,2,29.90,59.80,52.85,52.53,0.00,2.78,2.43,1.74,0.00,0.32,0.00,0.00,0.00,0.00,,,,湖南省,长沙,东城区,长沙市东城区长安街7号,用户623,16775967541,,,网页,否,否,否,,支付宝,否,,商家,否,否,否,否,否,否,中通快递,YT61187099158,,
2705000085,已完成,2026-04-22 13:59:20,2026-04-23 18:56:21,2026-04-24,2026-04-22 08:22:52,2026-04-24,儿童益智积木拼装玩具,PD00003,SP00003,SKU006,大颗粒100粒,SKU006,大颗粒100粒,ST006,母婴玩具,益智玩具,积木,大颗粒积木,2,59.00,118.00,102.73,102.11,0.00,3.75,3.28,2.34,5.90,0.62,0.00,0.00,0.00,0.00,,,,广西,南宁,锦江区,南宁市锦江区长安街217号,用户316,15748140880,,,APP-Android,否,否,否,,花呗分期,否,,,否,否,否,否,否,否,顺丰速运,YT91985469192,运输中,
2705000410,已发货,2026-04-23 03:16:10,2026-04-24 13:09:43,2026-05-01,2026-04-23 06:27:22,2026-04-25,儿童益智积木拼装玩具,PD00003,SP00003,SKU007,大颗粒200粒,SKU007,大颗粒200粒,ST007,母婴玩具,益智玩具,积木,大颗粒积木,1,99.00,99.00,92.45,91.90,0.00,2.62,2.29,1.64,0.00,0.55,0.00,0.00,0.00,0.00,,,,辽宁省,沈阳,浦东新区,沈阳市浦东新区中山路25号,用户666,16302045127,,,APP-iOS,否,否,否,,多多支付,否,,,是,否,否,否,否,否,申通快递,YT52487287557,已签收,
2705000396,待发货,2026-04-23 04:44:43,2026-04-25 17:43:31,2026-04-28,2026-04-23 04:24:46,2026-04-25,无线蓝牙耳机Pro版,PD00002,SP00002,SKU005,白色降噪版,SKU005,白色降噪版,ST005,数码电器,影音设备,耳机,无线耳机,1,189.00,189.00,136.86,136.04,0.00,17.08,14.94,10.67,9.45,0.82,0.00,0.00,0.00,0.00,,,,广东省,广州,武侯区,广州市武侯区建设路233号,用户444,14405666256,,加急发货,APP-iOS,否,否,否,,支付宝,否,,,否,否,否,否,否,否,中通快递,YT62756055749,运输中,
2705000017,已完成,2026-04-23 07:16:20,2026-04-24 18:03:02,2026-04-28,2026-04-23 13:16:46,2026-04-25,夏季冰丝凉席三件套,PD00001,SP00001,SKU003,1.5m床-蓝色,SKU003,1.5m床-蓝色,ST003,家居生活,床上用品,凉席,冰丝凉席,2,89.00,178.00,137.52,136.69,0.00,16.19,14.17,10.12,0.00,0.83,0.00,0.00,0.00,0.00,,,,湖南省,长沙,东城区,长沙市东城区中山路81号,用户590,15582930812,,,APP-iOS,否,否,否,,支付宝,否,,,否,否,否,否,否,否,申通快递,YT93891695931,运输中,
2705000327,已取消,2026-04-23 07:50:58,,,2026-04-23 20:04:11,2026-04-25,儿童益智积木拼装玩具,PD00003,SP00003,SKU007,大颗粒200粒,SKU007,大颗粒200粒,ST007,母婴玩具,益智玩具,积木,大颗粒积木,3,99.00,297.00,243.49,242.03,0.00,21.40,18.73,13.38,0.00,1.46,0.00,0.00,0.00,0.00,,,,辽宁省,沈阳,锦江区,沈阳市锦江区南京路245号,用户585,14316285665,,,H5,否,否,否,,花呗分期,否,,,否,否,否,否,否,否,中通快递,YT45307994616,,
2705000007,已完成,2026-04-23 08:43:41,2026-04-25 15:46:06,2026-04-29,2026-04-23 16:38:30,2026-04-25,无线蓝牙耳机Pro版,PD00002,SP00002,SKU005,白色降噪版,SKU005,白色降噪版,ST005,数码电器,影音设备,耳机,无线耳机,1,189.00,189.00,176.05,174.99,0.00,5.18,4.53,3.24,0.00,1.06,0.00,0.00,0.00,0.00,,,,安徽省,合肥,朝阳区,合肥市朝阳区南京路87号,用户535,15717495663,,,小程序,否,否,否,,多多支付,否,,,是,否,否,否,否,否,申通快递,YT76946525236,运输中,
2705000391,已退款,2026-04-23 11:59:27,2026-04-26 02:50:31,2026-04-29,2026-04-23 14:09:57,2026-04-25,儿童益智积木拼装玩具,PD00003,SP00003,SKU006,大颗粒100粒,SKU006,大颗粒100粒,ST006,母婴玩具,益智玩具,积木,大颗粒积木,1,59.00,59.00,58.49,58.14,0.00,0.20,0.18,0.13,0.00,0.35,0.00,0.00,0.00,55.39,卖家发错尺码,退货退款,退款成功,河北省,石家庄,东城区,石家庄市东城区长安街12号,用户292,16270385339,,,APP-Android,否,否,否,,微信支付,否,,,否,否,否,否,否,是,圆通速递,YT49646785074,派送中,
2705000360,已付款,2026-04-23 12:24:11,2026-04-26 00:00:04,2026-04-30,2026-04-23 10:39:17,2026-04-25,女士防晒衣轻薄透气,PD00006,SP00006,SKU014,L码-粉色,SKU014,L码-粉色,ST014,服饰内衣,女装,外套,防晒衣,2,69.00,138.00,108.49,107.41,0.00,11.80,10.33,7.38,0.00,1.08,0.00,0.00,0.00,0.00,,,,浙江省,杭州,武侯区,杭州市武侯区建设路271号,用户542,16272038092,,,H5,否,否,否,,支付宝,否,,,否,否,否,否,否,是,极兔速递,YT64545500894,运输中,
2705000426,已完成,2026-04-23 13:59:31,2026-04-25 18:02:24,2026-04-26,2026-04-23 09:27:15,2026-04-25,儿童益智积木拼装玩具,PD00003,SP00003,SKU006,大颗粒100粒,SKU006,大颗粒100粒,ST006,母婴玩具,益智玩具,积木,大颗粒积木,5,59.00,295.00,231.98,230.59,0.00,19.31,16.89,12.07,14.75,1.39,0.00,0.00,0.00,0.00,,,,北京市,北京,浦东新区,北京市浦东新区人民路255号,用户649,17997653153,,,APP-iOS,否,否,否,,花呗分期,否,,,否,否,否,否,否,否,中通快递,YT29218137509,运输中,
2705000209,已完成,2026-04-23 14:00:02,2026-04-25 22:31:31,2026-04-27,2026-04-23 18:34:47,2026-04-25,男士运动休闲鞋透气款,PD00005,SP00005,SKU011,40码-黑色,SKU011,40码-黑色,ST011,运动户外,运动鞋服,运动鞋,跑步鞋,1,119.00,119.00,109.17,108.51,0.00,3.93,3.44,2.46,0.00,0.66,0.00,0.00,0.00,0.00,,,,重庆市,重庆,东城区,重庆市东城区人民路103号,用户737,19444642417,,,网页,否,否,否,,多多支付,否,,,否,否,否,否,否,否,中通快递,YT40165961910,运输中,
2705000319,已退款,2026-04-23 14:22:20,2026-04-24 13:16:29,2026-04-26,2026-04-23 05:17:58,2026-04-25,不锈钢保温杯大容量,PD00004,SP00004,SKU009,800ml-银色,SKU009,800ml-银色,ST009,家居生活,餐饮用具,保温杯,不锈钢保温杯,1,65.00,65.00,51.11,50.80,0.00,5.56,4.86,3.47,0.00,0.31,0.00,0.00,0.00,15.27,质量问题,仅退款,退款成功,浙江省,杭州,锦江区,杭州市锦江区中山路81号,用户190,18365240496,,,H5,否,否,否,,支付宝,否,,买家,否,否,否,否,否,否,中通快递,YT44812844962,运输中,
2705000429,待发货,2026-04-23 14:59:35,2026-04-24 23:24:00,2026-05-01,2026-04-23 20:30:33,2026-04-25,桌面手机支架可折叠,PD00008,SP00008,SKU017,基础款-黑色,SKU017,基础款-黑色,ST017,数码电器,手机配件,支架,桌面支架,5,19.90,99.50,90.87,90.32,0.00,3.45,3.02,2.16,0.00,0.55,0.00,0.00,0.00,83.45,商品与描述不符,退货退款,退款成功,重庆市,重庆,海淀区,重庆市海淀区人民路127号,用户668,18124175550,,,H5,否,否,否,,花呗分期,否,,,否,否,否,否,否,否,中通快递,YT91713122491,派送中,
2705000511,待发货,2026-04-23 15:54:42,2026-04-23 23:07:41,2026-04-28,2026-04-23 23:32:17,2026-04-25,夏季冰丝凉席三件套,PD00001,SP00001,SKU001,1.5m床-灰色,SKU001,1.5m床-灰色,ST001,家居生活,床上用品,凉席,冰丝凉席,3,89.00,267.00,201.78,200.57,0.00,20.75,18.15,12.97,13.35,1.21,47.87,0.00,0.00,0.00,,,,天津市,天津,锦江区,天津市锦江区南京路103号,用户114,13411900283,请尽快发货,,H5,否,否,否,,花呗分期,否,12,,否,是,否,否,否,否,顺丰速运,YT24898554780,派送中,
2705000513,已取消,2026-04-23 16:34:59,,,2026-04-23 07:00:26,2026-04-25,不锈钢保温杯大容量,PD00004,SP00004,SKU008,500ml-黑色,SKU008,500ml-黑色,ST008,家居生活,餐饮用具,保温杯,不锈钢保温杯,1,45.00,45.00,38.37,38.14,0.00,2.65,2.32,1.66,0.00,0.23,79.04,0.00,0.00,0.00,,,,云南省,昆明,浦东新区,昆明市浦东新区解放路22号,用户311,15590154908,,VIP客户,H5,否,否,否,,花呗分期,否,,买家,否,否,否,否,否,否,中通快递,YT67443543105,,
2705000485,已完成,2026-04-23 16:43:57,2026-04-26 04:17:22,2026-04-28,2026-04-23 09:42:04,2026-04-25,男士运动休闲鞋透气款,PD00005,SP00005,SKU010,39码-黑色,SKU010,39码-黑色,ST010,运动户外,运动鞋服,运动鞋,跑步鞋,3,119.00,357.00,322.25,319.03,0.00,13.90,12.16,8.69,0.00,3.22,0.00,0.00,0.00,0.00,,,,重庆市,重庆,西城区,重庆市西城区建设路169号,用户678,13813583286,,VIP客户,H5,否,否,否,,微信支付,否,,,是,否,否,否,否,否,韵达快递,YT53489157210,运输中,
2705000399,已签收,2026-04-23 21:08:42,2026-04-26 15:58:27,2026-04-28,2026-04-23 21:45:47,2026-04-25,桌面手机支架可折叠,PD00008,SP00008,SKU017,基础款-黑色,SKU017,基础款-黑色,ST017,数码电器,手机配件,支架,桌面支架,2,19.90,39.80,34.17,33.96,0.00,2.25,1.97,1.41,0.00,0.21,0.00,0.00,0.00,0.00,,,,江西省,南昌,浦东新区,南昌市浦东新区中山路91号,用户734,17619993932,,,H5,否,否,否,,多多支付,否,,,否,否,否,否,否,是,申通快递,YT70827202007,运输中,
2705000013,已退款,2026-04-24 01:30:21,2026-04-25 17:01:49,2026-04-26,2026-04-24 09:59:50,2026-04-26,桌面手机支架可折叠,PD00008,SP00008,SKU018,升级款-银色,SKU018,升级款-银色,ST018,数码电器,手机配件,支架,桌面支架,1,29.90,29.90,24.53,24.38,0.00,1.55,1.35,0.97,1.50,0.15,0.00,0.00,0.00,9.01,质量问题,退货退款,退款成功,福建省,厦门,武侯区,厦门市武侯区中山路201号,用户286,19469048861,,,网页,是,否,否,,支付宝,否,,,否,否,否,否,否,否,顺丰速运,YT62372802165,已签收,
2705000422,已发货,2026-04-24 04:29:12,2026-04-27 20:01:11,2026-05-04,2026-04-24 11:21:22,2026-04-26,男士运动休闲鞋透气款,PD00005,SP00005,SKU010,39码-黑色,SKU010,39码-黑色,ST010,运动户外,运动鞋服,运动鞋,跑步鞋,1,119.00,119.00,101.60,100.99,0.00,6.96,6.09,4.35,0.00,0.61,0.00,0.00,0.00,0.00,,,,浙江省,杭州,朝阳区,杭州市朝阳区南京路92号,用户313,18576218315,,,小程序,否,否,否,,多多支付,否,12,,否,否,否,否,否,否,中通快递,YT29288589119,运输中,
2705000185,待发货,2026-04-24 05:31:04,2026-04-24 06:56:46,2026-04-25,2026-04-24 00:31:22,2026-04-26,无线蓝牙耳机Pro版,PD00002,SP00002,SKU004,黑色标准版,SKU004,黑色标准版,ST004,数码电器,影音设备,耳机,无线耳机,3,129.00,387.00,317.11,313.94,0.00,27.96,24.46,17.47,0.00,3.17,0.00,0.00,0.00,0.00,,,,陕西省,西安,武侯区,西安市武侯区人民路297号,用户532,18276328493,送人用请精美包装,,H5,否,否,否,,多多支付,否,,,否,否,否,否,否,否,中通快递,YT47376393795,运输中,
2705000141,已退款,2026-04-24 07:30:12,2026-04-27 15:00:41,2026-05-03,2026-04-24 18:39:54,2026-04-26,无线蓝牙耳机Pro版,PD00002,SP00002,SKU004,黑色标准版,SKU004,黑色标准版,ST004,数码电器,影音设备,耳机,无线耳机,2,129.00,258.00,243.14,240.71,0.00,0.78,0.69,0.49,12.90,2.43,0.00,0.00,0.00,131.18,七天无理由退货,退货退款,退货退款,福建省,厦门,朝阳区,厦门市朝阳区建设路77号,用户875,13928328166,,老客户,小程序,否,否,否,,支付宝,否,,,否,否,否,否,否,否,中通快递,YT83621531582,已签收,
2705000057,已签收,2026-04-24 12:45:18,2026-04-27 10:52:41,2026-05-04,2026-04-24 00:31:29,2026-04-26,不锈钢保温杯大容量,PD00004,SP00004,SKU008,500ml-黑色,SKU008,500ml-黑色,ST008,家居生活,餐饮用具,保温杯,不锈钢保温杯,1,45.00,45.00,39.60,39.36,0.00,2.16,1.89,1.35,0.00,0.24,0.00,0.00,0.00,0.00,,,,江西省,南昌,武侯区,南昌市武侯区人民路3号,用户474,16894991732,,,小程序,否,否,否,,花呗分期,否,,商家,否,否,否,否,否,否,顺丰速运,YT69457288942,运输中,
2705000443,已发货,2026-04-24 15:11:58,2026-04-25 10:04:21,2026-04-30,2026-04-24 03:59:54,2026-04-26,女士防晒衣轻薄透气,PD00006,SP00006,SKU013,M码-浅蓝,SKU013,M码-浅蓝,ST013,服饰内衣,女装,外套,防晒衣,1,69.00,69.00,58.39,57.81,0.00,4.25,3.71,2.65,0.00,0.58,0.00,0.00,0.00,0.00,,,,安徽省,合肥,南山区,合肥市南山区人民路22号,用户813,17736317485,,,APP-Android,否,是,否,,支付宝,否,,,否,否,否,否,否,否,邮政快递,YT86609142254,派送中,
2705000030,已签收,2026-04-24 16:16:55,2026-04-27 20:17:17,2026-05-02,2026-04-24 08:49:49,2026-04-26,无线蓝牙耳机Pro版,PD00002,SP00002,SKU005,白色降噪版,SKU005,白色降噪版,ST005,数码电器,影音设备,耳机,无线耳机,1,189.00,189.00,158.00,157.05,0.00,12.40,10.85,7.75,0.00,0.95,0.00,0.00,0.00,151.62,不喜欢/效果不好,退货退款,退款成功,湖北省,武汉,天河区,武汉市天河区中山路112号,用户301,15807695669,请尽快发货,,APP-iOS,是,否,否,,多多支付,否,12,,否,否,否,否,否,否,中通快递,YT57381020634,派送中,
2705000311,已退款,2026-04-24 17:02:07,2026-04-25 23:58:30,2026-05-01,2026-04-24 17:17:43,2026-04-26,夏季冰丝凉席三件套,PD00001,SP00001,SKU002,1.8m床-灰色,SKU002,1.8m床-灰色,ST002,家居生活,床上用品,凉席,冰丝凉席,2,109.00,218.00,204.33,203.10,0.00,1.11,0.97,0.69,10.90,1.23,0.00,0.00,0.00,115.76,不喜欢/效果不好,仅退款,退款成功,上海市,上海,朝阳区,上海市朝阳区长安街32号,用户968,15930400033,,老客户,网页,否,否,否,,多多支付,否,,,否,否,否,否,否,否,圆通速递,YT55502629702,运输中,
2705000348,已签收,2026-04-24 18:02:14,2026-04-24 21:34:16,2026-04-26,2026-04-24 15:00:51,2026-04-26,无线蓝牙耳机Pro版,PD00002,SP00002,SKU004,黑色标准版,SKU004,黑色标准版,ST004,数码电器,影音设备,耳机,无线耳机,1,129.00,129.00,100.95,100.34,0.00,11.22,9.82,7.01,0.00,0.61,0.00,0.00,0.00,0.00,,,,陕西省,西安,海淀区,西安市海淀区解放路285号,用户179,14583295104,,,H5,否,否,否,,微信支付,否,,,否,否,否,否,否,否,顺丰速运,YT26819162023,运输中,
2705000158,已退款,2026-04-24 18:52:08,2026-04-26 00:35:44,2026-05-03,2026-04-24 06:15:28,2026-04-26,桌面手机支架可折叠,PD00008,SP00008,SKU017,基础款-黑色,SKU017,基础款-黑色,ST017,数码电器,手机配件,支架,桌面支架,3,19.90,59.70,49.73,49.43,0.00,2.79,2.44,1.75,2.99,0.30,0.00,0.00,0.00,29.59,卖家发错尺码,仅退款,退款成功,浙江省,杭州,海淀区,杭州市海淀区人民路58号,用户262,13663014616,,,APP-iOS,是,否,否,,多多支付,否,,,是,否,否,否,否,否,韵达快递,YT17153941193,运输中,
2705000187,已退款,2026-04-24 19:39:59,2026-04-25 16:30:02,2026-04-26,2026-04-24 00:18:06,2026-04-26,儿童益智积木拼装玩具,PD00003,SP00003,SKU007,大颗粒200粒,SKU007,大颗粒200粒,ST007,母婴玩具,益智玩具,积木,大颗粒积木,1,99.00,99.00,93.28,92.72,0.00,2.29,2.00,1.43,0.00,0.56,0.00,0.00,0.00,85.84,商品与描述不符,仅退款,退款成功,云南省,昆明,朝阳区,昆明市朝阳区中山路84号,用户791,17286359166,到货前短信通知,,H5,否,否,否,,微信支付,否,,,否,否,否,否,否,否,韵达快递,YT45402981572,派送中,
2705000514,已发货,2026-04-24 23:47:51,2026-04-27 02:11:39,2026-05-04,2026-04-24 05:16:32,2026-04-26,桌面手机支架可折叠,PD00008,SP00008,SKU017,基础款-黑色,SKU017,基础款-黑色,ST017,数码电器,手机配件,支架,桌面支架,1,19.90,19.90,18.40,13.22,5.00,0.20,0.18,0.13,0.99,0.18,0.00,0.00,0.00,0.00,,,,山东省,青岛,天河区,青岛市天河区人民路288号,用户369,17850070440,麻烦包装好一点,,APP-Android,否,否,是,万象城店,花呗分期,否,,,否,否,否,否,否,否,圆通速递,YT49158663358,运输中,
2705000178,已完成,2026-04-25 00:56:29,2026-04-26 23:25:51,2026-04-28,2026-04-25 05:01:03,2026-04-27,不锈钢保温杯大容量,PD00004,SP00004,SKU008,500ml-黑色,SKU008,500ml-黑色,ST008,家居生活,餐饮用具,保温杯,不锈钢保温杯,3,45.00,135.00,114.30,113.61,0.00,5.58,4.88,3.49,6.75,0.69,0.00,0.00,0.00,0.00,,,,湖北省,武汉,南山区,武汉市南山区长安街150号,用户767,17494245492,,,APP-iOS,是,否,否,,多多支付,否,,,否,否,否,否,否,否,韵达快递,YT16756420138,已签收,
2705000162,已付款,2026-04-25 01:50:04,2026-04-27 11:39:29,2026-04-30,2026-04-25 20:30:27,2026-04-27,女士防晒衣轻薄透气,PD00006,SP00006,SKU014,L码-粉色,SKU014,L码-粉色,ST014,服饰内衣,女装,外套,防晒衣,5,69.00,345.00,262.55,260.97,0.00,26.08,22.82,16.30,17.25,1.58,0.00,0.00,0.00,0.00,,,,河北省,石家庄,东城区,石家庄市东城区长安街213号,用户986,15960220307,,,网页,否,否,否,,支付宝,否,,,是,否,否,否,否,否,中通快递,YT65472641730,运输中,
2705000217,已发货,2026-04-25 03:39:02,2026-04-25 00:40:53,2026-04-30,2026-04-25 14:43:07,2026-04-27,有机红枣夹核桃500g,PD00007,SP00007,SKU015,500g袋装,SKU015,500g袋装,ST015,食品生鲜,坚果零食,红枣,夹心红枣,3,39.00,117.00,96.44,95.86,0.00,8.22,7.20,5.14,0.00,0.58,0.00,0.00,0.00,0.00,,,,山东省,青岛,西城区,青岛市西城区南京路295号,用户383,19428811133,,,APP-Android,否,否,否,,花呗分期,否,,,否,否,否,否,否,否,圆通速递,YT42754573724,已签收,
2705000254,待发货,2026-04-25 05:27:56,2026-04-28 20:53:49,2026-05-03,2026-04-25 21:32:17,2026-04-27,夏季冰丝凉席三件套,PD00001,SP00001,SKU003,1.5m床-蓝色,SKU003,1.5m床-蓝色,ST003,家居生活,床上用品,凉席,冰丝凉席,2,89.00,178.00,171.77,170.74,0.00,2.49,2.18,1.56,0.00,1.03,30.59,0.00,0.00,0.00,,,,辽宁省,沈阳,南山区,沈阳市南山区解放路190号,用户337,17558647047,,,APP-iOS,否,否,否,,花呗分期,否,,,否,否,否,否,否,否,韵达快递,YT13041053796,派送中,
2705000225,已取消,2026-04-25 06:06:24,,,2026-04-25 13:36:19,2026-04-27,有机红枣夹核桃500g,PD00007,SP00007,SKU016,1000g礼盒,SKU016,1000g礼盒,ST016,食品生鲜,坚果零食,红枣,夹心红枣,1,69.00,69.00,60.71,60.35,0.00,3.32,2.90,2.07,0.00,0.36,0.00,0.00,0.00,0.00,,,,云南省,昆明,南山区,昆明市南山区长安街89号,用户634,15133008652,麻烦包装好一点,,APP-Android,否,是,否,,多多支付,否,,,否,否,否,否,否,是,韵达快递,YT82840358024,,转运
2705000289,已取消,2026-04-25 06:43:34,,,2026-04-25 02:12:39,2026-04-27,不锈钢保温杯大容量,PD00004,SP00004,SKU009,800ml-银色,SKU009,800ml-银色,ST009,家居生活,餐饮用具,保温杯,不锈钢保温杯,3,65.00,195.00,156.37,155.43,0.00,15.45,13.52,9.66,0.00,0.94,0.00,0.00,0.00,0.00,,,,湖北省,武汉,天河区,武汉市天河区中山路263号,用户482,13776325296,,,小程序,否,否,否,,花呗分期,否,,,否,否,否,否,否,否,邮政快递,YT53549724024,,
2705000438,已付款,2026-04-25 07:01:54,2026-04-28 03:45:43,2026-05-03,2026-04-25 05:30:59,2026-04-27,无线蓝牙耳机Pro版,PD00002,SP00002,SKU005,白色降噪版,SKU005,白色降噪版,ST005,数码电器,影音设备,耳机,无线耳机,2,189.00,378.00,332.37,330.38,0.00,18.25,15.97,11.41,0.00,1.99,0.00,0.00,0.00,0.00,,,,北京市,北京,南山区,北京市南山区长安街284号,用户105,18495455310,到货前短信通知,,APP-iOS,否,否,否,,多多支付,否,,,否,否,否,否,否,否,极兔速递,YT92848316146,派送中,
2705000094,已取消,2026-04-25 07:36:31,,,2026-04-25 07:55:43,2026-04-27,儿童益智积木拼装玩具,PD00003,SP00003,SKU007,大颗粒200粒,SKU007,大颗粒200粒,ST007,母婴玩具,益智玩具,积木,大颗粒积木,1,99.00,99.00,87.20,86.33,0.00,4.72,4.13,2.95,0.00,0.87,0.00,0.00,0.00,0.00,,,,辽宁省,沈阳,浦东新区,沈阳市浦东新区长安街57号,用户198,18138397947,,,H5,否,否,否,,支付宝,否,,,是,否,否,否,否,否,韵达快递,YT73024059061,,
2705000118,已付款,2026-04-25 10:05:42,2026-04-27 19:56:25,2026-04-29,2026-04-25 03:56:14,2026-04-27,女士防晒衣轻薄透气,PD00006,SP00006,SKU013,M码-浅蓝,SKU013,M码-浅蓝,ST013,服饰内衣,女装,外套,防晒衣,3,69.00,207.00,180.34,179.26,0.00,6.52,5.71,4.08,10.35,1.08,0.00,0.00,0.00,169.00,收到商品破损,退货退款,退款成功,山东省,青岛,西城区,青岛市西城区解放路105号,用户182,13353025252,,,APP-Android,否,否,否,,支付宝,否,,,否,否,否,否,否,否,申通快递,YT29745143251,运输中,
2705000484,已发货,2026-04-25 11:36:39,2026-04-28 02:50:57,2026-05-02,2026-04-25 12:29:31,2026-04-27,夏季冰丝凉席三件套,PD00001,SP00001,SKU002,1.8m床-灰色,SKU002,1.8m床-灰色,ST002,家居生活,床上用品,凉席,冰丝凉席,5,109.00,545.00,451.86,449.15,0.00,37.26,32.60,23.28,0.00,2.71,0.00,0.00,0.00,0.00,,,换货,福建省,厦门,锦江区,厦门市锦江区解放路109号,用户682,14541394573,,,H5,否,否,否,,支付宝,否,,,否,否,否,否,否,否,顺丰速运,YT15234212601,已签收,
